,test_accuracy,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_f1_pos,test_f1_neg,test_roc_auc
0,0.9476744186046512,0.9322033898305084,0.9557522123893806,0.9166666666666666,0.9642857142857143,0.9243697478991597,0.96,0.9495535714285714
1,0.9593023255813954,0.9655172413793104,0.956140350877193,0.9180327868852459,0.9819819819819819,0.9411764705882353,0.9688888888888889,0.9564318416777432
2,0.9476744186046512,0.9482758620689655,0.9473684210526315,0.9016393442622951,0.972972972972973,0.9243697478991597,0.96,0.9853788214443953
3,0.9011627906976745,0.84375,0.9351851851851852,0.8852459016393442,0.9099099099099099,0.864,0.9223744292237442,0.9088760892039581
4,0.9476744186046512,0.8939393939393939,0.9811320754716981,0.9672131147540983,0.9369369369369369,0.9291338582677166,0.9585253456221198,0.9678038694432138
5,0.9302325581395349,0.9152542372881356,0.9380530973451328,0.8852459016393442,0.954954954954955,0.9,0.9464285714285714,0.9652931620144735
6,0.9186046511627907,0.873015873015873,0.944954128440367,0.9016393442622951,0.9279279279279279,0.8870967741935484,0.9363636363636364,0.9475705213410132
7,0.9476744186046512,0.9642857142857143,0.9396551724137931,0.8852459016393442,0.9819819819819819,0.9230769230769231,0.960352422907489,0.9325062767685719
8,0.9418604651162791,0.9473684210526315,0.9391304347826087,0.8852459016393442,0.972972972972973,0.9152542372881356,0.9557522123893806,0.956727219022301
9,0.9239766081871345,0.9795918367346939,0.9016393442622951,0.8,0.990990990990991,0.8807339449541285,0.944206008583691,0.9244744744744745
10,0.9418604651162791,0.9310344827586207,0.9473684210526315,0.9,0.9642857142857143,0.9152542372881356,0.9557522123893806,0.9441964285714285
11,0.9302325581395349,0.9152542372881356,0.9380530973451328,0.8852459016393442,0.954954954954955,0.9,0.9464285714285714,0.9599763698124354
12,0.9127906976744186,0.9107142857142857,0.9137931034482759,0.8360655737704918,0.954954954954955,0.8717948717948718,0.933920704845815,0.9112391079604194
13,0.9767441860465116,0.9830508474576272,0.9734513274336283,0.9508196721311475,0.990990990990991,0.9666666666666667,0.9821428571428571,0.963816275291685
14,0.9534883720930233,0.9206349206349206,0.9724770642201835,0.9508196721311475,0.954954954954955,0.9354838709677419,0.9636363636363636,0.9691330674937232
15,0.9651162790697675,0.9661016949152542,0.9646017699115044,0.9344262295081968,0.9819819819819819,0.95,0.9732142857142857,0.9564318416777432
16,0.9244186046511628,0.8636363636363636,0.9622641509433962,0.9344262295081968,0.918918918918919,0.8976377952755905,0.9400921658986175,0.9657362280313101
17,0.9069767441860465,0.9090909090909091,0.905982905982906,0.819672131147541,0.954954954954955,0.8620689655172413,0.9298245614035088,0.9410722197607444
18,0.936046511627907,0.9629629629629629,0.923728813559322,0.8524590163934426,0.9819819819819819,0.9043478260869565,0.9519650655021834,0.9537734455767242
19,0.9064327485380117,0.8666666666666667,0.9279279279279279,0.8666666666666667,0.9279279279279279,0.8666666666666667,0.9279279279279279,0.9295795795795796
20,0.9476744186046512,0.9180327868852459,0.963963963963964,0.9333333333333333,0.9553571428571429,0.9256198347107438,0.9596412556053812,0.9747023809523809
21,0.9302325581395349,0.9016393442622951,0.9459459459459459,0.9016393442622951,0.9459459459459459,0.9016393442622951,0.9459459459459459,0.9438783045340423
22,0.9534883720930233,0.9491525423728814,0.9557522123893806,0.9180327868852459,0.972972972972973,0.9333333333333333,0.9642857142857143,0.9623393885688968
23,0.9476744186046512,0.9642857142857143,0.9396551724137931,0.8852459016393442,0.9819819819819819,0.9230769230769231,0.960352422907489,0.9645547186530793
24,0.9302325581395349,0.9152542372881356,0.9380530973451328,0.8852459016393442,0.954954954954955,0.9,0.9464285714285714,0.9415152857775809
25,0.9418604651162791,0.9322033898305084,0.9469026548672567,0.9016393442622951,0.963963963963964,0.9166666666666666,0.9553571428571429,0.9425491064835327
26,0.9476744186046512,0.9482758620689655,0.9473684210526315,0.9016393442622951,0.972972972972973,0.9243697478991597,0.96,0.9658839167035889
27,0.936046511627907,0.9807692307692307,0.9166666666666666,0.8360655737704918,0.990990990990991,0.9026548672566371,0.9523809523809523,0.9073992024811697
28,0.9244186046511628,0.9137931034482759,0.9298245614035088,0.8688524590163934,0.954954954954955,0.8907563025210085,0.9422222222222222,0.9543642002658396
29,0.9298245614035088,0.875,0.9626168224299065,0.9333333333333333,0.9279279279279279,0.9032258064516129,0.944954128440367,0.9539039039039039
30,0.9709302325581395,0.9365079365079365,0.9908256880733946,0.9833333333333333,0.9642857142857143,0.959349593495935,0.9773755656108597,0.9776785714285714
31,0.9127906976744186,0.896551724137931,0.9210526315789473,0.8524590163934426,0.9459459459459459,0.8739495798319328,0.9333333333333333,0.9434352385172058
32,0.9302325581395349,0.9622641509433962,0.9159663865546218,0.8360655737704918,0.9819819819819819,0.8947368421052632,0.9478260869565217,0.9446167478954364
33,0.936046511627907,0.9166666666666666,0.9464285714285714,0.9016393442622951,0.954954954954955,0.9090909090909091,0.9506726457399103,0.9511150494757051
34,0.936046511627907,0.9464285714285714,0.9310344827586207,0.8688524590163934,0.972972972972973,0.905982905982906,0.9515418502202643,0.9515581154925417
