,test_accuracy,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_f1_pos,test_f1_neg,test_roc_auc
0,0.8372093023255814,0.7352941176470589,0.9038461538461539,0.8333333333333334,0.8392857142857143,0.78125,0.8703703703703703,0.9297619047619047
1,0.8372093023255814,0.9024390243902439,0.816793893129771,0.6065573770491803,0.963963963963964,0.7254901960784313,0.8842975206611571,0.9006055235563432
2,0.8488372093023255,0.7397260273972602,0.9292929292929293,0.8852459016393442,0.8288288288288288,0.8059701492537313,0.8761904761904762,0.9245310884655148
3,0.7906976744186046,0.6623376623376623,0.8947368421052632,0.8360655737704918,0.7657657657657657,0.7391304347826086,0.8252427184466019,0.8509821296706543
4,0.8372093023255814,0.7391304347826086,0.9029126213592233,0.8360655737704918,0.8378378378378378,0.7846153846153846,0.8691588785046729,0.8895288731354305
5,0.8197674418604651,0.6973684210526315,0.9166666666666666,0.8688524590163934,0.7927927927927928,0.7737226277372263,0.8502415458937198,0.9192142962634766
6,0.8837209302325582,0.8360655737704918,0.9099099099099099,0.8360655737704918,0.9099099099099099,0.8360655737704918,0.9099099099099099,0.9477182100132919
7,0.8197674418604651,0.7142857142857143,0.8921568627450981,0.819672131147541,0.8198198198198198,0.7633587786259542,0.8544600938967136,0.9054792497415448
8,0.8313953488372093,0.75,0.8796296296296297,0.7868852459016393,0.8558558558558559,0.768,0.867579908675799,0.9130113720277654
9,0.8596491228070176,0.8103448275862069,0.8849557522123894,0.7833333333333333,0.9009009009009009,0.7966101694915254,0.8928571428571429,0.8915915915915915
10,0.8255813953488372,0.7142857142857143,0.9019607843137255,0.8333333333333334,0.8214285714285714,0.7692307692307693,0.8598130841121495,0.8825892857142856
11,0.877906976744186,0.8571428571428571,0.8879310344827587,0.7868852459016393,0.9279279279279279,0.8205128205128205,0.9074889867841409,0.9112391079604195
12,0.8313953488372093,0.7580645161290323,0.8727272727272727,0.7704918032786885,0.8648648648648649,0.7642276422764228,0.8687782805429864,0.8571850539063655
13,0.9069767441860465,0.8571428571428571,0.9357798165137615,0.8852459016393442,0.918918918918919,0.8709677419354839,0.9272727272727272,0.9530350022153301
14,0.877906976744186,0.8448275862068966,0.8947368421052632,0.8032786885245902,0.918918918918919,0.8235294117647058,0.9066666666666666,0.9249741544823512
15,0.8488372093023255,0.7692307692307693,0.897196261682243,0.819672131147541,0.8648648648648649,0.7936507936507936,0.8807339449541285,0.918918918918919
16,0.813953488372093,0.7164179104477612,0.8761904761904762,0.7868852459016393,0.8288288288288288,0.75,0.8518518518518519,0.9053315610692659
17,0.813953488372093,0.7230769230769231,0.8691588785046729,0.7704918032786885,0.8378378378378378,0.746031746031746,0.8532110091743119,0.8886427411017574
18,0.8430232558139535,0.7297297297297297,0.9285714285714286,0.8852459016393442,0.8198198198198198,0.8,0.8708133971291866,0.9370846256092158
19,0.8245614035087719,0.7205882352941176,0.8932038834951457,0.8166666666666667,0.8288288288288288,0.765625,0.8598130841121495,0.886036036036036
20,0.8430232558139535,0.7391304347826086,0.912621359223301,0.85,0.8392857142857143,0.7906976744186046,0.8744186046511628,0.9269345238095237
21,0.8430232558139535,0.7741935483870968,0.8818181818181818,0.7868852459016393,0.8738738738738738,0.7804878048780488,0.8778280542986425,0.9107960419435829
22,0.813953488372093,0.7101449275362319,0.883495145631068,0.8032786885245902,0.8198198198198198,0.7538461538461538,0.8504672897196262,0.8898242504799881
23,0.8546511627906976,0.75,0.93,0.8852459016393442,0.8378378378378378,0.8120300751879699,0.8815165876777251,0.9310293900457834
