,test_accuracy,test_precision_pos,test_precision_neg,test_recall_pos,test_recall_neg,test_f1_pos,test_f1_neg,test_roc_auc
43,0.9709302325581395,0.9827586206896551,0.9649122807017544,0.9344262295081968,0.990990990990991,0.957983193277311,0.9777777777777777,0.9453551912568307
44,0.9534883720930233,0.9344262295081968,0.963963963963964,0.9344262295081968,0.963963963963964,0.9344262295081968,0.963963963963964,0.9613794121990842
45,0.9302325581395349,0.9152542372881356,0.9380530973451328,0.8852459016393442,0.954954954954955,0.9,0.9464285714285714,0.919657362280313
46,0.9593023255813954,0.9655172413793104,0.956140350877193,0.9180327868852459,0.9819819819819819,0.9411764705882353,0.9688888888888889,0.9562841530054644
47,0.9593023255813954,0.9354838709677419,0.9727272727272728,0.9508196721311475,0.963963963963964,0.943089430894309,0.9683257918552036,0.9603455914931324
48,0.9534883720930233,0.9818181818181818,0.9401709401709402,0.8852459016393442,0.990990990990991,0.9310344827586207,0.9649122807017544,0.9517058041648205
49,0.9532163742690059,0.9642857142857143,0.9478260869565217,0.9,0.9819819819819819,0.9310344827586207,0.9646017699115044,0.9544294294294295
50,0.9593023255813954,0.9649122807017544,0.9565217391304348,0.9166666666666666,0.9821428571428571,0.9401709401709402,0.9691629955947136,0.9337053571428572
51,0.9534883720930233,0.9344262295081968,0.963963963963964,0.9344262295081968,0.963963963963964,0.9344262295081968,0.963963963963964,0.9655885393590311
52,0.9883720930232558,1.0,0.9823008849557522,0.9672131147540983,1.0,0.9833333333333333,0.9910714285714286,0.9782897651750111
53,0.9418604651162791,0.9473684210526315,0.9391304347826087,0.8852459016393442,0.972972972972973,0.9152542372881356,0.9557522123893806,0.9221680697090533
54,0.9476744186046512,0.9193548387096774,0.9636363636363636,0.9344262295081968,0.954954954954955,0.926829268292683,0.9592760180995475,0.9449121252399941
55,0.9593023255813954,0.9655172413793104,0.956140350877193,0.9180327868852459,0.9819819819819819,0.9411764705882353,0.9688888888888889,0.9737114163343673
56,0.9709302325581395,0.9375,0.9907407407407407,0.9836065573770492,0.963963963963964,0.96,0.9771689497716894,0.9693546005021414
57,0.9767441860465116,0.9672131147540983,0.9819819819819819,0.9672131147540983,0.9819819819819819,0.9672131147540983,0.9819819819819819,0.9914340570078274
58,0.9302325581395349,0.9152542372881356,0.9380530973451328,0.8852459016393442,0.954954954954955,0.9,0.9464285714285714,0.9109437306158618
59,0.9239766081871345,0.9607843137254902,0.9083333333333333,0.8166666666666667,0.9819819819819819,0.8828828828828829,0.9437229437229437,0.9001501501501501
60,0.9418604651162791,0.9310344827586207,0.9473684210526315,0.9,0.9642857142857143,0.9152542372881356,0.9557522123893806,0.9683779761904762
